trade_date,symbol,1. open,2. high,3. low,4. close,5. volume
2019-01-29,SHOP.TRT,212.8700,212.8700,205.0700,208.6100,2246000
2019-01-28,SHOP.TRT,211.6400,213.8200,210.2000,211.3100,1799000
2019-01-25,SHOP.TRT,212.9100,216.3650,212.2000,215.4600,2392000
2019-01-24,SHOP.TRT,209.0100,212.7300,208.8700,211.5000,1568000
2019-01-23,SHOP.TRT,210.8800,213.8000,206.5000,209.1900,1814000
2019-01-22,SHOP.TRT,209.3300,211.2700,205.6700,208.8700,2016000
2019-01-21,SHOP.TRT,210.2500,211.7800,208.0400,210.1900,750000
2019-01-18,SHOP.TRT,212.5000,212.5000,209.0500,210.5500,2279000
2019-01-17,SHOP.TRT,208.9700,212.6000,207.6800,209.6800,2190000
2019-01-16,SHOP.TRT,206.0300,210.2400,203.5600,209.1100,2757000
2019-01-15,SHOP.TRT,198.9000,205.8800,198.4700,204.7200,2646000
2019-01-14,SHOP.TRT,195.2000,199.0000,191.7500,197.7000,2296000
2019-01-11,SHOP.TRT,194.8100,199.1100,194.6200,198.1300,1531000
2019-01-10,SHOP.TRT,194.8600,198.3000,191.5100,195.9600,1679000
2019-01-09,SHOP.TRT,194.6500,198.6700,191.0000,196.3600,2598000
2019-01-08,SHOP.TRT,195.0000,199.0900,191.6800,193.2100,2764000
2019-01-07,SHOP.TRT,186.8600,193.9000,185.2000,191.9100,2804000
2019-01-04,SHOP.TRT,180.0000,186.7500,179.1500,184.9800,2684000
2019-01-03,SHOP.TRT,184.8400,184.8400,174.5900,174.9100,3157000
2019-01-02,SHOP.TRT,182.0200,188.9900,179.1400,187.1100,3016000
2018-12-31,SHOP.TRT,185.0000,191.6500,184.1000,188.7900,3013000
2018-12-28,SHOP.TRT,183.7700,185.4500,176.5800,182.0200,3511000
2018-12-27,SHOP.TRT,171.0300,180.5000,171.0000,180.2600,4401000
2018-12-24,SHOP.TRT,162.6000,166.8500,160.0200,161.5600,3813000
2018-12-21,SHOP.TRT,173.2200,173.9600,165.5900,166.3900,5886000
2018-12-20,SHOP.TRT,177.0000,181.9900,164.2700,172.0900,8456000
2018-12-19,SHOP.TRT,182.0200,188.8000,177.8600,179.4400,4516000
2018-12-18,SHOP.TRT,180.0000,183.1300,176.5800,181.0100,4690000
2018-12-17,SHOP.TRT,187.2400,187.2400,172.5200,173.8000,6439000
2018-12-14,SHOP.TRT,198.6800,199.5900,187.2400,187.6600,9389000
2018-12-13,SHOP.TRT,215.9400,219.3000,213.1600,215.1200,3224000
2018-12-12,SHOP.TRT,211.0100,218.2500,210.5600,213.7800,4458000
2018-12-11,SHOP.TRT,207.3400,212.7600,205.2100,207.3000,3642000
2018-12-10,SHOP.TRT,195.2800,203.2300,192.9600,203.2300,3546000
2018-12-07,SHOP.TRT,208.7000,212.2500,193.1800,195.1300,4253000
2018-12-06,SHOP.TRT,191.7100,210.0000,190.8000,209.6500,4379000
2018-12-05,SHOP.TRT,200.9900,203.0000,196.5000,199.7000,943000
2018-12-04,SHOP.TRT,205.8700,210.0500,197.9100,199.1200,3219000
2018-12-03,SHOP.TRT,207.4900,209.6000,203.3600,207.3500,3884000
2018-11-30,SHOP.TRT,199.0200,203.1500,197.0700,202.2400,3659000
2018-11-29,SHOP.TRT,198.7000,201.0600,194.3000,197.8600,2915000
2018-11-28,SHOP.TRT,194.6700,199.1000,193.6800,199.0000,3214000
2018-11-27,SHOP.TRT,188.8800,194.7200,187.6100,192.0300,2821000
2018-11-26,SHOP.TRT,182.2500,191.5800,181.3000,191.4500,3302000
2018-11-23,SHOP.TRT,174.5000,180.1100,172.1700,178.2500,1436000
2018-11-22,SHOP.TRT,175.9900,178.1000,175.4100,176.3800,606000
2018-11-21,SHOP.TRT,185.0000,185.9900,175.3400,175.6900,4339000
2018-11-20,SHOP.TRT,164.8000,180.4200,162.0000,179.3400,5917000
2018-11-19,SHOP.TRT,198.4500,199.2500,176.0200,176.3300,5141000
2018-11-16,SHOP.TRT,191.9900,199.0000,190.2050,198.8000,3298000
2018-11-15,SHOP.TRT,188.1600,199.0500,187.8500,197.8700,4408000
2018-11-14,SHOP.TRT,185.9900,191.1800,185.0000,189.0000,2967000
2018-11-13,SHOP.TRT,181.2000,185.5700,177.7000,183.9300,3946000
2018-11-12,SHOP.TRT,184.7700,184.7700,173.1500,179.5700,3999000
2018-11-09,SHOP.TRT,194.0000,194.0000,183.1900,186.2300,3507000
2018-11-08,SHOP.TRT,193.5100,197.6000,192.6200,197.0200,2826000
2018-11-07,SHOP.TRT,188.3800,195.9100,186.6300,193.8700,4599000
2018-11-06,SHOP.TRT,185.3800,188.7300,182.6300,185.1500,2456000
2018-11-05,SHOP.TRT,188.0000,189.1000,183.1200,185.0100,3213000
2018-11-02,SHOP.TRT,189.8800,195.0000,186.6800,190.9500,4320000
2018-11-01,SHOP.TRT,181.7800,190.0000,177.5800,189.0100,4012000
2018-10-31,SHOP.TRT,173.5100,182.4200,171.7800,181.8700,5004000
2018-10-30,SHOP.TRT,165.4100,173.6100,161.4500,169.6300,3118000
2018-10-29,SHOP.TRT,180.1300,180.1300,164.4700,168.6200,3399000
2018-10-26,SHOP.TRT,170.5000,180.9900,168.9100,174.5000,5147000
2018-10-25,SHOP.TRT,173.2900,180.9900,167.0000,178.8200,6362000
2018-10-24,SHOP.TRT,173.9100,176.3100,159.2500,159.4700,3878000
2018-10-23,SHOP.TRT,168.2500,174.1800,166.5800,173.0100,3671000
2018-10-22,SHOP.TRT,169.7600,177.5000,165.0000,176.1200,3860000
2018-10-19,SHOP.TRT,177.4900,179.9000,165.5000,166.0700,5052000
2018-10-18,SHOP.TRT,178.9700,182.5850,174.8000,176.0700,3751000
2018-10-17,SHOP.TRT,189.2200,190.0000,174.1400,178.8900,5204000
2018-10-16,SHOP.TRT,179.2900,189.0100,179.2900,188.9100,4034000
2018-10-15,SHOP.TRT,177.0100,177.7000,171.6800,176.1600,2624000
2018-10-12,SHOP.TRT,174.9000,178.0000,169.9400,176.2000,3638000
2018-10-11,SHOP.TRT,166.0100,174.5200,166.0000,166.7200,5613000
2018-10-10,SHOP.TRT,181.1500,181.7000,166.6300,169.9900,6625000
2018-10-09,SHOP.TRT,182.7400,186.1000,180.5800,181.5800,3519000
2018-10-05,SHOP.TRT,192.3800,195.6400,182.7300,189.0400,4726000
2018-10-04,SHOP.TRT,205.9100,206.3200,191.1400,192.3500,3908000
2018-10-03,SHOP.TRT,201.9900,208.0500,201.9800,205.9800,1997000
2018-10-02,SHOP.TRT,208.9900,210.3500,200.0000,200.2900,2301000
2018-10-01,SHOP.TRT,213.9700,213.9700,208.2200,209.0400,1727000
2018-09-28,SHOP.TRT,213.9100,217.6900,210.8700,212.3000,2317000
2018-09-27,SHOP.TRT,211.6900,214.7000,211.6900,214.0600,1571000
2018-09-26,SHOP.TRT,209.6600,213.5000,207.4900,210.7000,3266000
2018-09-25,SHOP.TRT,210.3800,213.5600,205.9500,208.4500,3235000
2018-09-24,SHOP.TRT,207.8800,213.4000,203.2600,209.6400,2242000
2018-09-21,SHOP.TRT,215.6300,217.0900,207.5300,208.8400,2668000
2018-09-20,SHOP.TRT,214.0700,217.7700,212.4500,215.6800,2212000
2018-09-19,SHOP.TRT,211.6000,215.4700,209.5000,213.3300,2896000
2018-09-18,SHOP.TRT,201.0600,213.0000,200.2700,210.3300,3237000
2018-09-17,SHOP.TRT,205.0300,207.3400,200.0100,200.1900,1738000
2018-09-14,SHOP.TRT,204.0000,207.0000,200.4100,201.7500,2071000
2018-09-13,SHOP.TRT,200.0000,206.0000,200.0000,202.2200,2079000
2018-09-12,SHOP.TRT,193.3600,199.5100,190.5200,198.8300,2569000
2018-09-11,SHOP.TRT,186.0500,194.2600,184.9000,193.5000,2023000
2018-09-10,SHOP.TRT,186.3100,187.6000,183.1300,187.0900,2348000
2018-09-07,SHOP.TRT,173.8500,185.8000,172.1000,185.3500,2703000
2018-09-06,SHOP.TRT,183.6800,185.4300,174.8000,176.0800,3216000
2018-09-05,SHOP.TRT,188.8800,190.2000,180.0100,184.3900,3653000
2018-09-04,SHOP.TRT,191.7100,193.5000,189.4000,192.5700,1585000
2018-08-31,SHOP.TRT,187.8100,190.8000,187.3500,189.8600,2457000
2018-08-30,SHOP.TRT,187.0200,190.0200,186.5000,188.0200,1582000
2018-08-29,SHOP.TRT,188.2300,189.4000,186.2800,187.2700,1614000
2018-08-28,SHOP.TRT,187.4700,188.3700,184.4900,187.4300,1319000
2018-08-27,SHOP.TRT,184.3600,187.5000,181.5000,186.4000,1863000
2018-08-24,SHOP.TRT,181.2100,184.3900,180.3000,182.9800,1371000
2018-08-23,SHOP.TRT,179.4000,183.9100,179.2100,179.8000,2237000
2018-08-22,SHOP.TRT,173.0000,180.0100,172.9500,178.5700,2529000
2018-08-21,SHOP.TRT,176.8000,179.7100,173.8000,173.9300,2414000
2018-08-20,SHOP.TRT,180.0000,180.2200,173.9800,177.1900,2375000
2018-08-17,SHOP.TRT,182.5200,183.4200,177.7600,179.0900,2374000
2018-08-16,SHOP.TRT,184.3400,186.9000,182.7700,183.2700,1963000
2018-08-15,SHOP.TRT,186.0700,189.5700,180.2300,182.3500,2410000
2018-08-14,SHOP.TRT,188.8300,191.2000,185.2500,188.6400,1547000
2018-08-13,SHOP.TRT,196.3500,198.2700,187.0700,187.5800,2495000
2018-08-10,SHOP.TRT,190.1500,198.5000,189.0000,195.8100,2185000
2018-08-09,SHOP.TRT,185.0500,192.1400,185.0500,191.0000,2489000
2018-08-08,SHOP.TRT,186.7800,187.5500,184.0000,185.7500,2006000
2018-08-07,SHOP.TRT,185.5000,190.1300,184.0100,184.9300,2687000
2018-08-03,SHOP.TRT,189.5000,189.5000,182.7500,184.1000,2083000
2018-08-02,SHOP.TRT,175.0000,187.5700,172.9000,187.4500,3890000
2018-08-01,SHOP.TRT,181.5000,182.5000,175.2500,177.0200,3665000
2018-07-31,SHOP.TRT,182.0000,187.0000,174.1300,181.2200,6125000
2018-07-30,SHOP.TRT,209.0000,209.3700,191.7200,191.8600,3514000
2018-07-27,SHOP.TRT,224.7000,224.9300,208.2000,209.4700,2441000
2018-07-26,SHOP.TRT,221.5600,224.5900,220.1400,222.8500,1979000
2018-07-25,SHOP.TRT,219.1600,227.5000,216.8900,226.5500,1528000
2018-07-24,SHOP.TRT,229.8500,232.4300,219.3500,221.1400,2192000
2018-07-23,SHOP.TRT,225.6400,229.3300,222.9000,228.0400,1768000
2018-07-20,SHOP.TRT,226.9800,229.8900,224.8000,225.0300,1639000
2018-07-19,SHOP.TRT,224.0100,228.2500,222.8100,227.4600,1880000
2018-07-18,SHOP.TRT,223.3900,225.8800,221.0700,224.1400,1788000
2018-07-17,SHOP.TRT,214.9900,224.8900,212.0700,222.8200,2056000
2018-07-16,SHOP.TRT,218.9400,222.3400,216.5700,217.4300,1217000
2018-07-13,SHOP.TRT,221.0000,221.8800,215.9900,218.8900,1801000
2018-07-12,SHOP.TRT,214.0900,221.4500,213.4900,220.4600,1966000
2018-07-11,SHOP.TRT,207.0400,213.7300,205.3200,212.4800,1716000
2018-07-10,SHOP.TRT,208.6900,210.2500,207.1600,208.7500,1437000
2018-07-09,SHOP.TRT,207.4800,209.3100,201.6700,207.9300,1965000
2018-07-06,SHOP.TRT,200.2600,206.0900,199.6600,205.6100,1685000
2018-07-05,SHOP.TRT,201.6400,201.8200,196.8900,200.3700,1706000
2018-07-04,SHOP.TRT,198.2100,206.0000,198.0200,202.3200,1454000
2018-07-03,SHOP.TRT,196.2100,200.0000,193.5000,197.8500,2116000
2018-06-29,SHOP.TRT,196.9700,197.7500,191.1000,191.7100,2354000
2018-06-28,SHOP.TRT,190.0000,196.1700,186.3100,194.5300,3074000
2018-06-27,SHOP.TRT,207.8400,207.8400,192.0200,193.6100,4716000
2018-06-26,SHOP.TRT,205.0700,211.1600,205.0700,205.8800,3627000
2018-06-25,SHOP.TRT,213.4900,213.4900,201.0000,203.6000,3907000
2018-06-22,SHOP.TRT,221.9500,221.9500,213.3600,216.1700,2881000
2018-06-21,SHOP.TRT,230.4100,231.5000,218.4900,218.6000,3674000
2018-06-20,SHOP.TRT,228.5200,232.6500,228.5200,229.3400,1915000
2018-06-19,SHOP.TRT,225.8500,228.9700,222.2200,226.4200,2493000
2018-06-18,SHOP.TRT,220.1100,228.2500,219.9600,228.1400,1850000
2018-06-15,SHOP.TRT,219.5000,223.2900,216.8200,221.9900,2281000
2018-06-14,SHOP.TRT,215.3400,220.6000,215.3400,220.2100,2025000
2018-06-13,SHOP.TRT,215.0000,221.8400,213.0800,214.5800,2561000
2018-06-12,SHOP.TRT,208.2900,215.9000,208.2700,215.0400,2427000
2018-06-11,SHOP.TRT,211.5100,214.2500,207.8100,208.1500,1525000
2018-06-08,SHOP.TRT,207.8600,212.6500,206.0000,210.6800,1827000
2018-06-07,SHOP.TRT,214.4300,214.8000,206.1400,209.2000,2814000
2018-06-06,SHOP.TRT,209.4200,214.5000,206.7200,214.4400,2474000
2018-06-05,SHOP.TRT,203.6700,211.3700,203.6700,209.0600,2338000
2018-06-04,SHOP.TRT,196.0500,204.0700,196.0500,202.6200,2695000
2018-06-01,SHOP.TRT,193.7900,196.7000,191.5500,195.4100,2383000
2018-05-31,SHOP.TRT,187.5100,194.3300,187.5100,192.3300,3553000
2018-05-30,SHOP.TRT,187.3700,189.5200,186.8300,188.0100,1785000
2018-05-29,SHOP.TRT,186.2600,189.1100,184.7300,186.5100,1699000
2018-05-28,SHOP.TRT,185.6100,188.4400,185.0500,187.9000,664000
2018-05-25,SHOP.TRT,185.0200,187.6500,184.8500,186.0000,1591000
2018-05-24,SHOP.TRT,180.5500,185.2200,180.5500,184.1900,1964000
2018-05-23,SHOP.TRT,177.0000,181.8000,177.0000,180.5500,2228000
2018-05-22,SHOP.TRT,179.2800,182.3900,175.5400,177.6600,5282000
2018-05-18,SHOP.TRT,186.5000,190.2500,186.5000,189.2500,1703000
2018-05-17,SHOP.TRT,182.0000,187.7400,181.4600,186.8200,2234000
2018-05-16,SHOP.TRT,182.1200,185.0500,181.7900,181.8700,1631000
2018-05-15,SHOP.TRT,182.0000,183.6400,178.2000,183.5000,1620000
2018-05-14,SHOP.TRT,185.1000,189.4900,182.0850,182.3000,2425000
2018-05-11,SHOP.TRT,186.4000,187.3200,182.5000,184.5300,2059000
2018-05-10,SHOP.TRT,187.5700,188.1900,185.7800,186.4000,1945000
2018-05-09,SHOP.TRT,186.9700,188.3200,184.5400,187.6000,2905000
2018-05-08,SHOP.TRT,180.0000,189.0300,179.4700,185.5100,3697000
2018-05-07,SHOP.TRT,176.8100,178.8600,175.5600,178.5500,2715000
2018-05-04,SHOP.TRT,173.5000,177.4750,171.0000,174.9500,2227000
2018-05-03,SHOP.TRT,158.7900,174.0400,158.7900,173.4900,4060000
2018-05-02,SHOP.TRT,162.0200,167.1500,157.4800,160.9900,4454000
2018-05-01,SHOP.TRT,160.9900,164.5400,153.2500,163.5000,6978000
2018-04-30,SHOP.TRT,162.5300,172.4700,162.5300,172.0100,3795000
2018-04-27,SHOP.TRT,163.0000,163.5000,159.8800,160.8300,1965000
2018-04-26,SHOP.TRT,156.1200,161.5000,156.1200,160.1100,2221000
2018-04-25,SHOP.TRT,158.2100,158.5800,152.7200,154.0400,2356000
2018-04-24,SHOP.TRT,159.3300,162.5500,156.0000,157.9300,2813000
2018-04-23,SHOP.TRT,162.7400,162.9100,155.5000,157.9500,2658000
2018-04-20,SHOP.TRT,161.0200,162.3900,159.6400,161.8600,2130000
2018-04-19,SHOP.TRT,159.4700,163.3300,158.3400,160.2700,1658000
2018-04-18,SHOP.TRT,159.7600,162.0500,155.2900,161.1200,2675000
2018-04-17,SHOP.TRT,147.8400,159.7500,147.8400,158.0400,3739000
2018-04-16,SHOP.TRT,148.2700,148.2700,143.0100,146.7800,1934000
2018-04-13,SHOP.TRT,153.0400,153.5600,146.8500,148.0000,2427000
2018-04-12,SHOP.TRT,151.9100,152.9900,150.2500,151.9800,1628000
2018-04-11,SHOP.TRT,154.3200,156.0400,150.0500,150.0500,2194000
2018-04-10,SHOP.TRT,154.9900,155.6300,150.1100,154.6500,3191000
2018-04-09,SHOP.TRT,151.0600,157.0900,151.0000,151.1800,3224000
2018-04-06,SHOP.TRT,151.9400,153.6500,148.2900,149.8100,1691000
2018-04-05,SHOP.TRT,157.8000,160.7500,152.7300,153.4600,3419000
2018-04-04,SHOP.TRT,145.9900,154.8800,145.1500,154.0500,3019000
2018-04-03,SHOP.TRT,158.6600,161.0100,150.9500,152.7200,2865000
2018-04-02,SHOP.TRT,161.4200,164.3100,155.6200,157.6600,2952000
2018-03-29,SHOP.TRT,156.0000,162.6400,153.0400,160.3200,5334000
2018-03-28,SHOP.TRT,162.9100,164.7400,156.0000,157.0000,5245000
2018-03-27,SHOP.TRT,174.9300,179.0300,164.1000,165.6500,4499000
2018-03-26,SHOP.TRT,187.0100,190.7500,168.6200,176.0100,5394000
2018-03-23,SHOP.TRT,187.9800,189.5700,181.9400,182.6500,3572000
2018-03-22,SHOP.TRT,190.0000,197.1000,187.9100,188.0000,3908000
2018-03-21,SHOP.TRT,199.5200,199.6800,192.1000,193.0000,4578000
2018-03-20,SHOP.TRT,190.2500,202.4500,189.7500,200.2800,6281000
2018-03-19,SHOP.TRT,191.4300,193.8900,187.2500,190.3600,3434000
2018-03-16,SHOP.TRT,192.8600,193.6100,190.4700,192.5300,3335000
2018-03-15,SHOP.TRT,191.3300,194.3400,190.6600,192.8600,2967000
2018-03-14,SHOP.TRT,188.9300,191.9900,186.1100,189.2900,2434000
2018-03-13,SHOP.TRT,190.5500,191.8500,187.3450,188.6000,2974000
2018-03-12,SHOP.TRT,192.5000,192.9000,189.1500,190.1000,2455000
2018-03-09,SHOP.TRT,192.7800,192.8550,189.6000,191.4300,3468000
2018-03-08,SHOP.TRT,186.8700,191.2800,186.7400,189.8600,4373000
2018-03-07,SHOP.TRT,180.2600,186.6300,179.7000,185.0000,4221000
2018-03-06,SHOP.TRT,181.3100,184.9200,180.5000,182.5200,3121000
2018-03-05,SHOP.TRT,175.8000,181.6200,174.0700,180.8000,3792000
2018-03-02,SHOP.TRT,173.5700,177.2300,173.1600,176.4200,4907000
2018-03-01,SHOP.TRT,176.6900,178.2200,171.3600,175.6200,4983000
2018-02-28,SHOP.TRT,177.5100,179.7000,177.1400,177.5000,6411000
2018-02-27,SHOP.TRT,173.1500,177.7700,172.6100,176.1100,4104000
2018-02-26,SHOP.TRT,174.9900,175.5700,171.4400,172.5500,3514000
2018-02-23,SHOP.TRT,172.4800,173.4500,168.9800,173.2800,3382000
2018-02-22,SHOP.TRT,170.2300,173.7000,169.3400,170.5200,5243000
2018-02-21,SHOP.TRT,173.5900,173.9800,168.5900,168.6400,8660000
2018-02-20,SHOP.TRT,172.4900,184.3500,172.4500,180.6800,6014000
2018-02-16,SHOP.TRT,170.6600,174.0000,168.5000,172.6000,5753000
2018-02-15,SHOP.TRT,168.5100,175.9900,163.1200,171.9100,8950000
2018-02-14,SHOP.TRT,158.0000,173.1600,157.9800,171.4900,8146000
2018-02-13,SHOP.TRT,161.2500,164.4100,157.7500,158.7200,5151000
2018-02-12,SHOP.TRT,155.2700,162.3900,154.0000,161.0500,6872000
2018-02-09,SHOP.TRT,151.2600,156.1300,144.0900,150.3800,9012000
2018-02-08,SHOP.TRT,155.4000,159.7800,149.4300,149.5000,5709000
2018-02-07,SHOP.TRT,154.2200,160.3000,152.2500,154.9400,4621000
2018-02-06,SHOP.TRT,143.7900,153.5700,140.7000,152.6600,8686000
2018-02-05,SHOP.TRT,150.3300,158.7500,148.5200,149.1200,6543000
2018-02-02,SHOP.TRT,154.6500,159.2800,152.7500,155.4500,5751000
2018-02-01,SHOP.TRT,155.9800,160.9700,154.2800,154.9000,3111000
2018-01-31,SHOP.TRT,154.7400,158.0800,154.2100,157.0400,3423000
2018-01-30,SHOP.TRT,150.5000,155.0300,147.0100,153.0100,4882000
2018-01-29,SHOP.TRT,159.9900,160.3100,154.6200,156.8700,2832000
2018-01-26,SHOP.TRT,156.0000,160.6900,153.1700,159.0700,3469000
2018-01-25,SHOP.TRT,148.4600,155.6000,148.1700,154.3000,4093000
2018-01-24,SHOP.TRT,147.9000,150.4800,146.1500,147.5200,2481000
2018-01-23,SHOP.TRT,149.6400,149.6700,144.7900,147.3100,2278000
2018-01-22,SHOP.TRT,143.5100,149.1000,143.5100,148.8700,2206000
2018-01-19,SHOP.TRT,143.0300,144.4700,142.5000,144.4700,2204000
2018-01-18,SHOP.TRT,142.0100,145.3800,142.0100,142.5500,2922000
2018-01-17,SHOP.TRT,139.1000,143.6200,138.1500,142.7200,3415000
2018-01-16,SHOP.TRT,142.8800,142.8800,138.3900,139.1300,4163000
2018-01-15,SHOP.TRT,140.0100,143.1000,140.0100,142.8000,1505000
2018-01-12,SHOP.TRT,139.2500,143.1000,138.9700,140.7600,2560000
2018-01-11,SHOP.TRT,139.2600,139.9700,138.5000,139.1400,1413000
2018-01-10,SHOP.TRT,136.9900,139.5300,136.2700,139.2900,2097000
2018-01-09,SHOP.TRT,139.9000,141.5600,136.7600,137.9400,1979000
2018-01-08,SHOP.TRT,137.1300,139.9300,136.7800,139.5100,1825000
2018-01-05,SHOP.TRT,137.4700,138.6400,135.0000,137.2600,3086000
2018-01-04,SHOP.TRT,135.9600,137.7400,134.3000,137.4600,4098000
2018-01-03,SHOP.TRT,133.2700,135.5700,133.1200,135.1500,4002000
2018-01-02,SHOP.TRT,127.3200,132.2300,126.6500,132.0600,2510000
2017-12-29,SHOP.TRT,128.5900,128.7200,126.0600,127.1100,2282000
2017-12-28,SHOP.TRT,132.6000,132.6000,127.7500,128.6200,2134000
2017-12-27,SHOP.TRT,132.3500,132.9400,130.6300,132.2000,1560000
2017-12-22,SHOP.TRT,133.3000,133.3000,130.6300,131.9900,1423000
2017-12-21,SHOP.TRT,135.3900,135.7100,133.1600,133.4700,1686000
2017-12-20,SHOP.TRT,136.7000,137.1800,133.2000,134.9900,2039000
2017-12-19,SHOP.TRT,138.2500,138.5800,136.0000,136.0000,2272000
2017-12-18,SHOP.TRT,137.0000,138.9600,136.9300,138.3300,2807000
2017-12-15,SHOP.TRT,132.2900,136.8500,131.6900,135.2000,5344000
2017-12-14,SHOP.TRT,132.7700,134.3800,131.0000,131.5900,1783000
2017-12-13,SHOP.TRT,131.3300,133.8000,130.9100,132.3900,2391000
2017-12-12,SHOP.TRT,133.3100,133.7000,129.4900,130.4800,3215000
2017-12-11,SHOP.TRT,130.0400,135.0200,130.0400,133.8000,3935000
2017-12-08,SHOP.TRT,131.0900,132.2400,128.6300,129.5000,3824000
2017-12-07,SHOP.TRT,123.6200,128.4400,123.4700,128.2800,4053000
2017-12-06,SHOP.TRT,120.0000,122.6500,119.7500,122.3700,5520000
2017-12-05,SHOP.TRT,121.2600,124.9300,117.1100,120.9500,4944000
2017-12-04,SHOP.TRT,133.7400,133.7400,122.4400,122.6400,6593000
2017-12-01,SHOP.TRT,133.1700,133.5000,127.2500,130.8400,4481000
2017-11-30,SHOP.TRT,136.0100,136.0400,133.1100,135.1600,5630000
2017-11-29,SHOP.TRT,143.0200,143.4400,129.6100,133.4000,8149000
2017-11-28,SHOP.TRT,146.1100,146.1100,141.6000,143.4900,3498000
2017-11-27,SHOP.TRT,145.3700,148.9700,144.0500,144.6900,4445000
2017-11-24,SHOP.TRT,141.5100,143.0100,140.9400,142.2000,1847000
2017-11-23,SHOP.TRT,140.3100,141.8800,140.3100,141.1400,740000
2017-11-22,SHOP.TRT,140.8500,142.1500,137.1100,140.3000,2655000
2017-11-21,SHOP.TRT,140.6500,143.3600,140.0600,140.8500,4685000
2017-11-20,SHOP.TRT,134.4100,139.4800,134.0000,139.0000,3898000
2017-11-17,SHOP.TRT,132.6200,135.2500,132.4300,133.8200,3311000
2017-11-16,SHOP.TRT,126.0500,133.5500,125.9200,132.5100,6048000
2017-11-15,SHOP.TRT,124.2700,127.0600,124.2700,125.0100,2465000
2017-11-14,SHOP.TRT,123.7500,127.3100,123.7500,125.9700,2774000
2017-11-13,SHOP.TRT,125.4600,126.1600,124.4700,125.6800,2289000
2017-11-10,SHOP.TRT,122.5800,127.8400,122.4500,126.9700,4754000
2017-11-09,SHOP.TRT,124.8800,125.1500,121.2700,123.0900,4565000
2017-11-08,SHOP.TRT,126.5900,127.3000,125.6000,126.5200,2617000
2017-11-07,SHOP.TRT,127.5000,128.5300,125.8000,127.4800,2417000
2017-11-06,SHOP.TRT,127.6000,128.7500,126.1000,126.9800,2317000
2017-11-03,SHOP.TRT,128.6100,129.7300,125.7900,126.0600,3449000
2017-11-02,SHOP.TRT,122.5000,129.0700,122.2500,128.0500,5843000
2017-11-01,SHOP.TRT,128.7800,129.6600,122.3500,123.6800,8316000
2017-10-31,SHOP.TRT,131.3300,135.0000,121.8900,128.2600,13328000
2017-10-30,SHOP.TRT,139.6500,140.2800,135.0200,140.2200,6029000
2017-10-27,SHOP.TRT,137.9100,139.0300,135.8200,137.5900,6542000
2017-10-26,SHOP.TRT,132.4400,135.3100,131.6900,133.8800,4460000
2017-10-25,SHOP.TRT,136.1400,137.5100,129.0200,131.9900,8466000
2017-10-24,SHOP.TRT,130.1600,136.3600,130.1600,135.1300,5920000
2017-10-23,SHOP.TRT,130.5000,131.6900,128.2000,130.1500,4904000
2017-10-20,SHOP.TRT,124.7000,129.3100,124.0700,129.0300,4519000
2017-10-19,SHOP.TRT,122.5300,122.9500,120.2000,122.7100,4326000
2017-10-18,SHOP.TRT,120.6600,124.3400,120.0600,123.3000,3489000
2017-10-17,SHOP.TRT,121.8900,122.3200,119.7800,120.5700,3388000
2017-10-16,SHOP.TRT,118.2500,121.7600,117.0100,121.3700,4216000
2017-10-13,SHOP.TRT,117.2700,118.7800,116.9800,117.7600,3137000
2017-10-12,SHOP.TRT,120.1000,121.5000,117.3100,117.4800,5598000
2017-10-11,SHOP.TRT,114.6500,120.8200,114.6500,118.4000,13545000
2017-10-10,SHOP.TRT,121.3300,123.6700,111.6800,115.7600,19890000
2017-10-06,SHOP.TRT,123.0500,125.9600,119.9800,122.9200,11834000
2017-10-05,SHOP.TRT,121.6400,129.6600,117.0000,126.1900,19476000
2017-10-04,SHOP.TRT,145.8200,145.8800,125.8000,128.9500,24982000
2017-10-03,SHOP.TRT,149.9500,150.9000,145.3100,145.7000,4031000
2017-10-02,SHOP.TRT,146.1200,149.6600,146.1000,148.8300,2625000
2017-09-29,SHOP.TRT,145.6900,146.9500,144.0000,145.1200,3477000
2017-09-28,SHOP.TRT,146.4200,146.9300,143.4000,144.8700,2970000
2017-09-27,SHOP.TRT,141.8600,147.8600,141.2300,146.4800,5067000
2017-09-26,SHOP.TRT,143.1400,145.5000,138.5700,140.0600,4136000
2017-09-25,SHOP.TRT,147.6000,147.7500,140.2200,141.6400,5000000
2017-09-22,SHOP.TRT,147.9900,149.4900,145.9600,148.4500,2611000
2017-09-21,SHOP.TRT,146.9400,148.9000,143.5700,148.1800,3475000
2017-09-20,SHOP.TRT,150.9500,151.3600,145.5000,146.9700,4342000
2017-09-19,SHOP.TRT,151.8500,151.8800,150.0100,150.7500,2954000
2017-09-18,SHOP.TRT,147.2300,151.7500,147.2300,150.6000,3359000
2017-09-15,SHOP.TRT,146.2400,147.7100,145.4300,146.2100,3454000
2017-09-14,SHOP.TRT,145.0100,147.5000,142.4000,146.4300,3010000
2017-09-13,SHOP.TRT,146.9100,149.4000,143.8300,145.2500,4754000
2017-09-12,SHOP.TRT,144.6400,147.2200,142.1400,146.6900,4683000
2017-09-11,SHOP.TRT,140.0000,143.6900,139.5700,143.0100,3947000
2017-09-08,SHOP.TRT,137.5300,139.3500,136.4100,138.0300,2846000
